weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
5024.0,2024-01-01 23:00:00,London,January,9.654473731747668,36.0,0.3857383331328565,16.69940267427119,6230.0,Fog,975.5834538511098
5025.0,2024-01-02 00:00:00,London,January,13.242799368681439,45.0,0.5478172817869573,75.54129277244407,2609.0,Rain,992.0107351269223
5026.0,2024-01-02 01:00:00,London,January,26.407038455720546,40.0,8.381319382716747,1.5443533374293317,8187.0,Snow,969.6702151773437
5027.0,2024-01-02 02:00:00,London,January,2.9869512863343894,91.0,0.19824724972561597,77.23109629307437,4021.0,Rain,963.4589133817963
5028.0,2024-01-02 03:00:00,London,January,15.569377536544465,40.0,5.378525280232735,11.940951759104497,3007.0,Storm,1010.0929600603711
5029.0,2024-01-02 04:00:00,London,January,18.6965827544817,30.0,1.5911033145110862,200.0,6966.0,Storm,999.317964874152
5030.0,2024-01-02 05:00:00,London,January,-3.141983491200091,57.0,10.260909648705594,22.073804245448247,1779.0,Storm,987.4659734103042
5031.0,2024-01-02 06:00:00,London,January,19.301794076057533,91.0,3.3178669851385374,28.056186194458192,9283.0,Storm,
5032.0,2024-01-02 07:00:00,London,January,1.8209649474916612,54.0,1.8233660773651774,17.340616905758797,76.0,Snow,1023.5959364668568
5033.0,2024-01-02 08:00:00,London,January,-2.3979362805888194,33.0,3.645311746419777,46.841123398486374,2633.0,Fog,950.5856297898418
5034.0,2024-01-02 09:00:00,London,January,32.95542149013333,33.0,2.405994467420732,27.847643800629925,9294.0,Snow,995.7661588329319
5035.0,2024-01-02 10:00:00,London,January,33.625281322982374,29.0,4.15401894723186,52.59144315957306,9916.0,Snow,1013.2571980795334
5036.0,2024-01-02 11:00:00,London,January,27.335893924658443,31.0,0.6081997041456109,1.251785435365278,3105.0,Rain,993.0710835609347
5037.0,2024-01-02 12:00:00,London,January,7.1845507669348265,57.0,29.029911307672403,5.149990681203169,6851.0,Fog,962.6208983911195
5038.0,2024-01-02 13:00:00,London,January,-1.0931154397446452,53.0,2.7717622480168074,7.972892218499892,1708.0,Clear,1027.8249886185035
5039.0,2024-01-02 14:00:00,,January,22.369321060486275,60.0,2.14032260759685,33.51949482481849,4001.0,,982.3943952303622
5040.0,2024-01-02 15:00:00,London,January,12.606099749584054,29.0,6.192991164104536,65.18369381279808,7349.0,Fog,963.4755551181933
5041.0,2024-01-02 16:00:00,London,January,-0.11847060620884697,36.0,2.2619928113053906,,7506.0,Clear,1005.0265814746404
5042.0,2024-01-02 17:00:00,London,January,14.807076404450807,36.0,8.957026810519649,19.58485920487206,9983.0,Fog,951.9171557564015
,2024-01-02 18:00:00,London,January,-3.624459155391264,86.0,3.0281612918229897,45.94957793912112,4187.0,Rain,982.4063690744945
5044.0,2024-01-02 19:00:00,London,January,31.372816083151285,81.0,6.356949113206934,61.46919941540804,7981.0,Rain,1025.0642369593402
5045.0,2024-01-15T14:00Z,London,January,5.351199264000677,20.0,0.5683817407481958,23.106354393568694,1764.0,Snow,1041.2711329364174
5046.0,2024-01-02 21:00:00,London,January,21.50089137415928,31.0,9.35788454192338,32.72061893890186,3381.0,Clear,1009.1727459440488
5047.0,2024-01-02 22:00:00,London,January,7.468443043576439,23.0,6.653692570442088,41.917936214857114,3397.0,Fog,971.7611585397282
5048.0,2024-01-02 23:00:00,London,January,15.802720847112433,61.0,1.18948917752015,10.789987712643816,2036.0,Rain,972.0000150714146
5049.0,2024-01-03 00:00:00,London,January,16.868411173731186,32.0,0.784941901651654,2.078583498062425,3594.0,Snow,1010.3871664212397
5050.0,2024-01-03 01:00:00,London,January,60.0,23.0,1.901124315715167,12.22446474546266,7029.0,Clear,990.676170683873
5051.0,2024-01-03 02:00:00,London,January,33.783385110582344,88.0,18.663234333926123,50.148289700282675,751.0,Clear,967.7264298775904
5052.0,2024-01-03 03:00:00,London,January,26.005312934444582,38.0,1.484162885008036,5.889460922694534,7787.0,Clear,
5053.0,2024-01-03 04:00:00,London,January,32.579957662567566,21.0,3.0451994972322662,15.175709188010265,9696.0,Rain,970.0243036501231
5054.0,,London,January,30.79309401710595,,0.15240029478542438,27.028310855624298,3836.0,Rain,982.1640834648399
5055.0,2024-01-03 06:00:00,London,January,18.915999152443405,93.0,2.5310774137939918,6.229605144509307,7312.0,Clear,956.1429438778105
5056.0,2024-01-03 07:00:00,London,January,31.87496940092467,25.0,4.23522297569397,15.335941692930755,2521.0,Rain,1020.1372113102661
5057.0,2024-01-03 08:00:00,London,January,-1.4602999179232201,27.0,15.301312641144925,72.90158311868089,5064.0,Clear,977.5277927602148
5058.0,2024-01-03 09:00:00,London,January,2.839314496765808,70.0,3.6359614189698215,1.5439305781587809,6709.0,Storm,973.2866962348342
5059.0,2024-01-03 10:00:00,London,January,-3.1909084435784774,30.0,8.549256929478274,52.27455393394897,4310.0,Rain,
5060.0,2024-01-03 11:00:00,London,January,8.013213230530575,,3.9607248243973867,30.752714473214795,5595.0,Fog,1037.4130532972708
5061.0,2024-01-03 12:00:00,London,January,10.547091587579281,76.0,0.20820025683098572,53.81189915458969,3094.0,Rain,1001.8018570472831
5062.0,2024-01-03 13:00:00,London,January,5.8539612709558355,31.0,1.891742606809478,47.09533762907236,3933.0,Clear,965.7884729867196
5063.0,2024-01-03 14:00:00,London,January,28.149500366077177,,4.284799531268909,17.879900348371542,2990.0,Fog,1027.4480887284678
5064.0,2024-01-03 15:00:00,London,January,9.270133067743572,21.0,15.038413575521915,67.77675900587109,5211.0,Snow,970.8453245629486
5065.0,2024-01-03 16:00:00,London,January,6.2373803874952305,27.0,9.799601767474599,39.355230608748535,1870.0,Fog,991.2476148189573
5066.0,2024-01-03 17:00:00,London,January,16.70784332632994,30.0,1.2961573760632894,65.80288151307774,6934.0,Fog,1006.8075819247862
5067.0,2024-01-03 18:00:00,London,January,0.6369689989905059,72.0,1.243010884648566,32.481002895057536,2852.0,Rain,1008.444291472971
5068.0,2024-01-03 19:00:00,London,January,27.08787923016159,29.0,1.1230541807133518,78.77484431321912,2513.0,Fog,956.9032116507271
5069.0,2024-01-03 20:00:00,London,January,,27.0,12.787315507331087,61.6391486801037,3421.0,Fog,1033.6804491703042
5070.0,2024-01-03 21:00:00,London,January,34.47547746402069,55.0,9.575270999218482,77.27601640900588,7272.0,Clear,997.9430759937862
5071.0,2024-01-03 22:00:00,London,January,25.889790771866295,95.0,7.455684660292303,41.14611831278871,8577.0,Rain,1048.9260699717893
5072.0,2024-01-15T14:00Z,London,January,2.9486272613668962,33.0,2.493950989889356,37.89529058325604,5026.0,Clear,1021.7442407947592
5073.0,2024-01-04 00:00:00,London,January,-4.779115315055904,73.0,3.5097359798160017,60.436304746020625,5117.0,Rain,1049.256890428392
5074.0,2024-01-04 01:00:00,London,January,27.618457138193364,40.0,3.12120118191129,70.42330104107441,7551.0,Snow,
5075.0,2024-01-04 02:00:00,London,January,23.274293753904686,69.0,1.4611158887992608,77.13166366924465,2838.0,Fog,964.0781407240678
5076.0,2024-01-04 03:00:00,London,January,24.160286721639494,58.0,3.5162708845251,25.964152482599978,4175.0,Rain,1022.7309377029646
5077.0,2024-01-04 04:00:00,London,January,25.85081386743783,39.0,0.15485621777822842,63.896365907411116,3656.0,Fog,1027.7760282483116
5078.0,,London,January,-2.0382139306363856,26.0,0.7067256223445209,16.851647810842934,1590.0,Fog,1035.2835267882497
5079.0,2024-01-04 06:00:00,London,January,9.338629141770905,28.0,10.883710736774198,43.645947739635616,8816.0,Storm,
5080.0,2024-01-04 07:00:00,London,January,-0.36523761899481144,20.0,6.965180519044271,14.387851872735933,270.0,Clear,1001.0683984115327
5081.0,2024-01-04 08:00:00,London,January,29.52413703502374,45.0,2.7484248895985894,27.79178894002711,4972.0,Rain,1035.7505573360397
5082.0,2024-01-04 09:00:00,London,January,19.931925073102317,57.0,3.640249914363221,74.50866937651674,5663.0,Snow,1036.47362366119
5083.0,2024-01-04 10:00:00,London,January,8.235920994105967,57.0,2.31016845640313,11.687255981846887,803.0,Storm,952.5683843056141
5084.0,2024-01-04 11:00:00,London,January,-2.4576659885590546,80.0,6.750388222645876,50.59207161081572,7538.0,Clear,1017.0916784053492
5085.0,2024-01-04 12:00:00,London,January,7.439292868626488,63.0,7.666719087530738,47.43634183419226,7256.0,Snow,1010.1687349570782
5086.0,2024-01-04 13:00:00,London,January,8.007332881069882,63.0,7.2044959831273845,9.659068216718918,9262.0,Snow,958.3337777361206
5087.0,2024-01-04 14:00:00,London,January,24.18424713352256,93.0,6.411685194408303,26.078323501504972,9730.0,,1043.013607951196
5088.0,2024-01-04 15:00:00,London,January,20.502298854208526,81.0,1.1439494263208336,45.03852036122126,7988.0,Clear,994.537229384257
5089.0,2024-01-04 16:00:00,London,January,30.48850970305306,25.0,2.0622218774700367,14.97428871907922,2011.0,Storm,1017.4257710127405
5090.0,2024-01-04 17:00:00,London,January,13.888597006477973,36.0,3.1729334142303633,,6008.0,Rain,1038.2797795503116
5091.0,2024-01-04 18:00:00,London,January,-0.21623016246793192,70.0,2.0083091843171252,77.77252076277999,3533.0,Rain,963.0121070863885
5092.0,2024-01-04 19:00:00,London,January,23.5297914889198,57.0,7.031265086169577,,6685.0,Storm,1035.5843143504735
5093.0,2024-01-04 20:00:00,London,January,25.431401944675898,43.0,1.9975657131214644,14.952957183246074,8679.0,Fog,1022.4305629731157
5094.0,2024-01-04 21:00:00,London,January,17.45108790277985,70.0,0.7438464339050153,36.39480574379557,8720.0,Fog,1033.959232195716
5095.0,2024-01-04 22:00:00,London,January,25.83868719818244,29.0,2.5461382730644013,59.82122217120257,832.0,Snow,999.4835705173871
5096.0,2024-01-04 23:00:00,London,January,14.75182385457563,91.0,19.538768853561585,22.52804881882011,5153.0,Clear,953.3484853537744
5097.0,2024-01-05 00:00:00,London,January,15.909313175279763,40.0,1.2801510193212475,1.5903926957824321,4217.0,,1017.0515843710632
5098.0,2024-01-05 01:00:00,London,January,12.101640734341984,89.0,4.735794688947284,43.29765024263152,269.0,Rain,987.4532428420175
5099.0,2024-01-05 02:00:00,London,January,-3.9832349302361925,76.0,2.836742226185258,76.5280454213846,9269.0,Storm,990.2415834362884
5100.0,2024-01-05 03:00:00,London,January,-0.684342920267822,58.0,0.36836492890490136,31.302148432555647,8079.0,Clear,994.1262201506381
5101.0,2024-01-05 04:00:00,London,January,-3.74283257253063,52.0,3.3459483953468316,33.61076433464803,7196.0,Storm,999.2909635781817
5102.0,2024-01-05 05:00:00,London,January,20.456416450551217,,6.056066914959851,77.51213736912304,339.0,Clear,1016.1934232565936
5103.0,2024-01-05 06:00:00,London,January,7.574239243053068,37.0,3.5997147684490405,55.56860893013827,429.0,Rain,1022.6775676251874
5104.0,2024-01-05 07:00:00,London,January,15.342827646588113,75.0,10.28276990790253,57.53375382737001,9620.0,Rain,1027.6842286361625
5105.0,2024-01-05 08:00:00,London,January,31.302658957043718,76.0,1.7049713446784567,45.016160429685414,6936.0,Clear,1017.1606191101472
5106.0,2024-01-05 09:00:00,London,January,4.971689165954999,95.0,0.450986805004373,77.96873686905933,2008.0,Fog,1030.3479419920743
5107.0,2024-01-05 10:00:00,London,January,11.415316921425188,67.0,13.78874580857829,55.10931875404449,8307.0,Clear,962.2149207890601
5108.0,2024-01-05 11:00:00,London,January,25.222045541721947,61.0,2.3756545528065125,71.60262012841356,2233.0,Rain,1033.681766619784
5109.0,2024-01-05 12:00:00,London,January,4.1519266196648985,46.0,4.294893853776916,200.0,3824.0,Storm,988.727908715946
5110.0,2024-01-05 13:00:00,London,January,-1.9208036068482803,93.0,7.851161144329294,58.809265987231676,3969.0,Snow,1002.877667576398
5111.0,2024-01-05 14:00:00,London,January,6.590058116550722,71.0,1.9601315521817293,23.232873771379722,6252.0,Storm,993.3779400494886
5112.0,2024-01-05 15:00:00,London,January,1.4488514901601768,61.0,6.2968028424749,24.278295841105518,827.0,Rain,997.5717204408205
5113.0,2024-01-05 16:00:00,London,January,32.18790609370292,51.0,0.7275505438246312,62.63877196608234,2616.0,Storm,978.5427685124473
5114.0,2024-01-05 17:00:00,London,January,27.32481518257668,150.0,1.7215707514870981,23.736503133591967,7454.0,Fog,966.9950910799673
5115.0,2024-01-05 18:00:00,London,January,20.33615026041694,44.0,0.7815771501756118,45.02160566412253,128.0,Fog,960.4894733043272
5116.0,2024-01-05 19:00:00,London,January,29.858423607508712,94.0,8.33614447155109,19.948184872536157,1631.0,Clear,995.1398839068067
5117.0,2024-01-05 20:00:00,London,January,27.14688307596458,42.0,1.2593179788296116,65.35867046472555,8017.0,Storm,962.5260996551939
5118.0,2024-01-05 21:00:00,London,January,2.4628023554414336,76.0,,8.8401080982152,7889.0,Storm,974.4988472547941
5119.0,2024-01-05 22:00:00,London,January,30.702359939599113,71.0,14.349764006877505,66.35573118093316,2212.0,Rain,963.3615885626165
5120.0,2024-01-05 23:00:00,London,January,16.573689676626028,50.0,3.751469009547002,48.21838404060814,9227.0,Clear,960.912123157529
5121.0,2024-01-06 00:00:00,London,January,27.2976062065625,83.0,3.8829612647451803,14.952762786166183,1535.0,Clear,1038.246114784775
5122.0,2024-01-06 01:00:00,London,January,30.843651996939727,90.0,3.0905099424356477,43.36283084048945,5795.0,Storm,1017.4025953008684
5123.0,2024-01-06 02:00:00,London,January,7.720138998874555,52.0,1.9718109467700988,22.599906947787236,2670.0,Snow,1042.3759111868917
5124.0,2024-01-06 03:00:00,London,January,-0.5979230188929296,21.0,3.228027366704496,25.87738677843973,1014.0,Storm,1014.4012158232911
5125.0,2024-01-06 04:00:00,London,January,4.117406501677667,150.0,4.616671552008506,28.122243327750425,9070.0,Storm,1034.3951024033847
5126.0,2024-01-06 05:00:00,London,January,12.084311545050252,66.0,21.340480713394044,5.065539757785675,2723.0,Storm,1005.5298589269639
5127.0,2024-01-06 06:00:00,London,January,,52.0,13.884153278113518,78.87693475211339,5343.0,Fog,996.2630050675225
5128.0,2024-01-06 07:00:00,London,January,,54.0,9.908053009878126,2.5227702504979277,7309.0,Clear,1002.8477401003397
5129.0,,London,January,-4.721914778752372,70.0,10.997008835191718,52.99974985474228,1768.0,Fog,982.0225494476775
5130.0,2024-01-06 09:00:00,London,January,15.429892103102631,37.0,3.15414169881827,29.698211820594445,1278.0,Snow,1015.7972390993791
5131.0,2024-01-06 10:00:00,London,January,11.69644012595116,91.0,5.3566054305122535,51.68082327573592,3828.0,Rain,1039.717490167068
5132.0,2024-01-06 11:00:00,London,January,3.884312418829211,49.0,11.272152936740325,28.4998602470067,1890.0,Snow,1028.2353446487791
5133.0,2024-01-06 12:00:00,London,January,-0.20538530665268784,63.0,2.4957268958571897,53.9000517007087,547.0,Clear,996.2000010737286
5134.0,2024-01-06 13:00:00,London,January,8.504606856145118,72.0,16.31969001594335,58.338840757468866,586.0,Rain,1045.391908582698
5135.0,2024-01-06 14:00:00,London,January,32.71638815650077,29.0,2.6874401558190226,55.24421123197158,3355.0,Snow,1048.542309411811
5136.0,2024-01-06 15:00:00,London,January,7.928117280830209,71.0,4.595005324969715,9.116958508652182,7174.0,Clear,999.31006097302
5137.0,2024-01-06 16:00:00,London,January,15.751624869734645,,6.186005900631432,52.55145877237477,9406.0,Snow,1036.463984131278
,2024-01-06 17:00:00,London,January,23.120758355807112,30.0,15.038215946160552,22.399003956327785,2021.0,Rain,950.4770256178125
5139.0,2024-01-06 18:00:00,London,January,9.54518409517176,85.0,1.4026470627906105,2.3041096455466814,7637.0,Rain,956.6655591746674
5140.0,2024-01-06 19:00:00,London,January,33.87128330883843,77.0,6.854684036600084,33.18645375111632,3577.0,Snow,952.2389408928778
5141.0,2024-01-06 20:00:00,London,January,33.497891797684446,55.0,3.678348790261332,34.68344822430409,349.0,Fog,1027.3162997347622
5142.0,2024-01-06 21:00:00,London,January,5.071291833014566,52.0,1.5636808794348587,37.37393066819572,2436.0,Snow,957.9779111443235
5143.0,2024-01-06 22:00:00,London,January,14.88994023569542,66.0,7.494110048151904,,4013.0,Snow,951.7050546064179
5144.0,2024-01-06 23:00:00,London,January,7.035132392670786,32.0,4.017291653990686,24.70750473139673,4737.0,Snow,964.7418773355259
5145.0,,London,January,6.3936197750987045,59.0,5.408389746806027,25.222441048313804,4221.0,Fog,980.6294791298544
5146.0,2024-01-07 01:00:00,London,January,-3.524522105818688,87.0,1.9496894233014848,4.8441804993008475,3909.0,Storm,996.4700681897457
5147.0,2024-01-07 02:00:00,London,January,19.382573359195874,61.0,3.281896903504953,54.94569727938368,9155.0,Rain,956.5403284716117
5148.0,2024-01-07 03:00:00,London,January,15.10716092915446,38.0,4.8032282756280305,45.42608731196672,3745.0,Clear,999.8982233550923
5149.0,2024-01-07 04:00:00,London,January,-2.940849950000426,38.0,2.5952199634286637,27.954009015503047,9162.0,Rain,974.80614610446
5150.0,2024-01-07 05:00:00,London,January,6.145858569464458,,1.1055564628063197,56.415118313388376,9765.0,Rain,977.4371495097622
5151.0,2024-01-07 06:00:00,London,January,31.33063543866615,42.0,16.30376431564566,42.98861993815017,7292.0,Storm,1032.1902251647864
5152.0,2024-01-07 07:00:00,London,January,4.582475626678896,73.0,3.581746807414849,37.53959566964318,9991.0,Rain,1048.6923576052338
5153.0,2024-01-07 08:00:00,London,January,0.7957948836489237,,6.619798275894869,40.905963492890116,6181.0,Rain,996.3864029261617
5154.0,2024-01-07 09:00:00,London,January,14.578110411102521,84.0,2.6470461171183564,50.907850021364524,3667.0,Fog,982.1770695154496
5155.0,2024-01-07 10:00:00,London,January,34.42601816442403,31.0,2.1935463418331955,52.80020836596796,2750.0,,1043.144817615957
5156.0,2024-01-07 11:00:00,London,January,4.682210860460017,43.0,2.614189907779208,23.116625531257373,1055.0,Fog,1000.0448446466316
5157.0,2024-01-07 12:00:00,London,January,21.885421896235144,53.0,2.6313602377246186,11.259469071292258,1751.0,Fog,1023.0353571180722
5158.0,2024-01-07 13:00:00,London,January,25.4647846131487,72.0,3.928287692990296,12.5307344952415,3352.0,Fog,991.3740030959884
5159.0,2024-01-07 14:00:00,London,January,-30.0,27.0,3.9205028944687963,51.15127087224013,9045.0,Clear,970.2548577658159
5160.0,2024-01-07 15:00:00,London,January,24.128653944474383,37.0,3.4373547631583494,69.82986286137007,3416.0,Storm,1015.4885112567625
5161.0,2024-01-07 16:00:00,London,January,9.711325308770128,76.0,0.7238907760777274,32.759702267644144,3212.0,Snow,1016.484264953672
5162.0,2024-01-07 17:00:00,London,January,20.292233223743178,24.0,3.4266439052769093,13.56161282635699,8356.0,Fog,
5163.0,2024-01-07 18:00:00,London,January,20.34118843043579,45.0,0.9262526126704985,60.52819986350837,2187.0,Storm,976.9949635080836
5164.0,2024-01-07 19:00:00,London,January,16.43098736299034,49.0,0.6741513864548951,66.59915795355589,4902.0,Snow,1033.181349206275
5165.0,2024-01-07 20:00:00,,January,-1.388409197823668,73.0,13.488943950214942,70.44659544967732,80.0,Rain,977.5318124385577
5166.0,2024-01-07 21:00:00,London,January,28.41209982356952,32.0,4.643714865472549,48.546514313098655,5998.0,Rain,1015.9023986266792
5167.0,2024-01-07 22:00:00,London,January,7.831202598869433,48.0,5.386554779734102,68.85828475104677,1855.0,Storm,988.3985623892697
5168.0,2024-01-07 23:00:00,London,January,2.4607404159941693,22.0,2.569097758271561,1.2331966758726143,6463.0,Clear,997.248067793773
5169.0,,London,January,-3.3689943378094434,77.0,11.983429077751232,8.578864141561882,3619.0,Clear,971.1402661500472
5170.0,2024-01-08 01:00:00,London,January,18.635717727529673,95.0,5.079595339268406,7.4060853641679,9678.0,Storm,1014.9479945479366
5171.0,2024-01-08 02:00:00,London,January,22.1025744736913,21.0,7.330366024387256,57.00837474037864,5360.0,Clear,972.5825833619185
5172.0,2024-01-08 03:00:00,London,January,-4.336486842885754,94.0,2.2987813187187447,5.566542683486322,506.0,Clear,998.5714046607613
5173.0,2024-01-08 04:00:00,London,January,15.48372233197124,47.0,16.09586444732828,39.70914979730456,498.0,Rain,982.8459393146406
5174.0,2024-01-08 05:00:00,London,January,4.059831007917518,96.0,8.586822202948003,37.81655189090313,117.0,Clear,1046.3605732784622
5175.0,2024-01-08 06:00:00,London,January,20.806911616377995,95.0,9.618978632550595,24.856281884659275,4139.0,Clear,1048.2221095893547
5176.0,2024-01-08 07:00:00,London,January,1.9746571601996576,21.0,0.9448838730995657,69.63241359536798,1912.0,Storm,1025.3491307338043
5177.0,2024-01-08 08:00:00,London,January,22.63750952409864,26.0,1.5801553946727787,13.63465615039968,1852.0,Clear,1048.3917494854772
5178.0,2024-01-08 09:00:00,London,January,10.469413852021496,45.0,1.681747418563337,28.197022751939187,7604.0,Fog,961.3550642807738
5179.0,2024-01-08 10:00:00,London,January,32.46919954946938,95.0,1.5797851621531753,61.93372000183433,8369.0,Fog,1049.2324654013448
5180.0,2024-01-08 11:00:00,London,January,0.50083776583973,35.0,9.669202084691792,2.4337851514627395,5945.0,Storm,960.3555916370844
5181.0,2024-01-08 12:00:00,London,January,8.64265404201034,42.0,0.16202092786403208,53.83603201970949,9509.0,Fog,991.5451773679088
5182.0,2024-01-08 13:00:00,London,January,-0.4610591503764372,59.0,0.39575713189288975,65.31181810892565,9284.0,Rain,973.8947570154454
5183.0,2024-01-08 14:00:00,London,January,31.987744731142513,79.0,1.6004400647300043,74.58142710705337,5565.0,Storm,1045.3845963405192
5184.0,2024-01-08 15:00:00,London,January,30.093574135239237,92.0,1.1149239111524616,70.10373123931879,3788.0,Clear,1013.5789934799142
5185.0,2024-01-08 16:00:00,London,January,5.317665108606224,51.0,1.3189138405797765,25.550729346694816,417.0,Fog,1009.7127533823442
5186.0,2024-01-08 17:00:00,London,January,21.39936184136716,34.0,7.996031899007809,46.909131305836205,6251.0,Rain,1049.7438504887327
5187.0,2024-01-08 18:00:00,London,January,27.688888008048636,32.0,4.140559071972652,6.183479452037268,2690.0,Storm,1011.2426103890754
5188.0,2024-01-08 19:00:00,London,January,17.208032463978494,24.0,0.028936879463638376,20.629600283840688,4957.0,Storm,1014.6159880936034
5189.0,2024-01-08 20:00:00,London,January,16.18602313424026,94.0,2.8046574653915113,7.537790299800591,108.0,Clear,954.4774299296758
5190.0,2024-01-08 21:00:00,London,January,4.674091636018067,93.0,2.6202714133359923,25.214983212317108,4306.0,Snow,1035.9050602033537
5191.0,2024-01-08 22:00:00,London,January,-1.2758892877640315,71.0,0.6048827882447572,70.01497707669832,8344.0,Fog,1047.0089431742124
5192.0,2024-01-08 23:00:00,London,January,30.888630318133067,96.0,5.637247390566545,27.77334717394341,4991.0,Rain,1046.0311150523687
5193.0,2024-01-09 00:00:00,London,January,31.016722286533216,60.0,6.054939905860646,44.95184824011411,4557.0,Storm,972.1105609538068
5194.0,,London,January,20.32405829093072,72.0,6.3808042148519455,34.67046784919526,835.0,Fog,972.591534397016
5195.0,2024-01-09 02:00:00,London,January,8.561191641948028,69.0,6.518430654083177,36.713321943898826,2496.0,Rain,986.6047125213178
5196.0,2024-01-09 03:00:00,London,January,8.968382984506436,34.0,0.0002641416384416606,77.56576414692466,9198.0,Rain,981.0210070917567
5197.0,2024-01-09 04:00:00,London,January,24.038227154809576,26.0,15.386968536684924,23.692357461108635,8678.0,Storm,980.5614647397496
5198.0,2024-01-09 05:00:00,London,,30.884410398103086,59.0,8.41565819577594,50.185957561853705,2415.0,Fog,1010.5216717135091
5199.0,2024-01-09 06:00:00,London,January,30.483456970604692,47.0,11.716082225797155,33.605013566355765,,Rain,1030.5608006836949
5200.0,2024-01-09 07:00:00,London,January,26.195021834304953,51.0,0.0788347142499752,4.891694483814897,7467.0,Storm,1043.67681606746
5201.0,2024-01-09 08:00:00,London,January,20.68126584617151,34.0,13.579816822723178,39.14646652993888,5616.0,Fog,956.7860478577333
5202.0,2024-01-09 09:00:00,London,January,-1.6344014001980467,89.0,8.298094094249576,65.06746632360867,,Fog,977.7978476384116
5203.0,2024-01-09 10:00:00,London,January,1.4651485637845507,84.0,9.076752090344172,7.9002374945350695,9608.0,Storm,975.5013773442955
5204.0,2024-01-09 11:00:00,London,January,30.942167541083172,23.0,0.48964865514422745,5.567347791704718,9264.0,Fog,985.7439663573837
5205.0,2024-01-09 12:00:00,London,January,19.257162386383598,30.0,6.711923845927728,12.290521631461333,6433.0,Snow,992.4334263114571
5206.0,2024-01-09 13:00:00,London,January,-4.632117935334814,45.0,16.08397615928,61.152008911144485,1539.0,Rain,988.9171471703022
5207.0,2024-01-09 14:00:00,London,January,-0.9411382853587158,80.0,5.674524989182576,57.91963073157903,2384.0,Rain,1045.21472093812
