weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m_x,weather_condition,air_pressure_hpa,traffic_id,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m_y
5046.0,2024-01-02 21:00:00,London,January,21.50089137415928,31.0,9.35788454192338,32.72061893890186,3381.0,Clear,1009.1727459440488,9046.0,Southwark,4951.0,30.49679599403095,2.0,Medium,Dry,1570.0
5047.0,2024-01-02 22:00:00,London,January,7.468443043576439,23.0,6.653692570442088,41.91793621485712,3397.0,Fog,971.7611585397282,9047.0,Chelsea,2526.0,44.82662851345997,0.0,Medium,Dry,1828.0
5048.0,2024-01-02 23:00:00,London,January,15.802720847112433,61.0,1.18948917752015,10.789987712643816,2036.0,Rain,972.0000150714146,9048.0,Camden,4278.0,14.49514094859113,1.0,High,Damaged,8802.0
5049.0,2024-01-03 00:00:00,London,January,16.868411173731186,32.0,0.784941901651654,2.078583498062425,3594.0,Snow,1010.3871664212396,9049.0,Islington,4393.0,67.67890119860432,2.0,Medium,Wet,9511.0
5051.0,2024-01-03 02:00:00,London,January,33.783385110582344,88.0,18.663234333926123,50.14828970028268,751.0,Clear,967.7264298775904,9051.0,Chelsea,3938.0,39.26268882342649,0.0,Low,Damaged,2074.0
5052.0,2024-01-03 03:00:00,London,January,26.005312934444586,38.0,1.484162885008036,5.889460922694534,7787.0,Clear,1001.1181116878131,9052.0,Camden,3862.0,82.4388664693033,1.0,High,Snowy,1409.0
5053.0,2024-01-03 04:00:00,London,January,32.579957662567566,21.0,3.0451994972322662,15.175709188010265,9696.0,Rain,970.0243036501232,9053.0,Kensington,2987.0,21.36743569744236,0.0,Low,Wet,2955.0
5055.0,2024-01-03 06:00:00,London,January,18.915999152443405,93.0,2.531077413793992,6.229605144509307,7312.0,Clear,956.1429438778104,9055.0,Chelsea,3185.0,17.178421022904743,1.0,High,Dry,9034.0
5056.0,2024-01-03 07:00:00,London,January,31.87496940092467,25.0,4.23522297569397,15.335941692930756,2521.0,Rain,1020.137211310266,9056.0,Camden,1842.0,33.27679091862366,0.0,Medium,Wet,1975.0
5057.0,2024-01-03 08:00:00,London,January,-1.46029991792322,27.0,15.301312641144923,72.90158311868089,5064.0,Clear,977.5277927602148,9057.0,Unknown,4169.0,42.42171306618344,0.0,Low,Snowy,3236.0
5059.0,2024-01-03 10:00:00,London,January,-3.1909084435784774,30.0,8.549256929478274,52.27455393394897,4310.0,Rain,1001.1181116878131,9059.0,Islington,676.0,26.604759164931803,0.0,Medium,Dry,4093.0
5060.0,2024-01-03 11:00:00,London,January,8.013213230530575,60.0,3.9607248243973863,30.752714473214795,5595.0,Fog,1037.4130532972708,9060.0,Southwark,3560.0,72.90330942818588,1.0,High,Damaged,8278.0
5061.0,2024-01-03 12:00:00,London,January,10.54709158757928,76.0,0.2082002568309857,53.81189915458969,3094.0,Rain,1001.8018570472832,9061.0,Islington,3111.0,18.61910245127977,1.0,Medium,Dry,7678.0
5062.0,2024-01-03 13:00:00,London,January,5.853961270955836,31.0,1.891742606809478,47.09533762907236,3933.0,Clear,965.7884729867196,9062.0,Kensington,3354.0,94.05167242530744,0.0,Medium,,4885.0
5063.0,2024-01-03 14:00:00,London,January,28.149500366077177,60.0,4.284799531268909,17.879900348371542,2990.0,Fog,1027.4480887284678,9063.0,Camden,3136.0,79.15265101445962,0.0,High,Snowy,8299.0
5064.0,2024-01-03 15:00:00,London,January,9.270133067743572,21.0,15.038413575521917,67.77675900587109,5211.0,Snow,970.8453245629486,9064.0,Islington,3695.0,42.10603111982624,0.0,Medium,Snowy,9413.0
5065.0,2024-01-03 16:00:00,London,January,6.237380387495231,27.0,9.7996017674746,39.355230608748535,1870.0,Fog,991.2476148189572,9065.0,Chelsea,2867.0,66.58847342189301,0.0,Medium,Snowy,9475.0
5066.0,2024-01-03 17:00:00,London,January,16.70784332632994,30.0,1.2961573760632894,65.80288151307774,6934.0,Fog,1006.8075819247862,9066.0,Chelsea,868.0,74.74744630739866,1.0,Low,Dry,8516.0
5067.0,2024-01-03 18:00:00,London,January,0.6369689989905059,72.0,1.243010884648566,32.481002895057536,2852.0,Rain,1008.444291472971,9067.0,Kensington,2719.0,63.50358343890772,0.0,Medium,Dry,1724.0
5068.0,2024-01-03 19:00:00,London,January,27.08787923016159,29.0,1.1230541807133518,78.77484431321912,2513.0,Fog,956.9032116507271,9068.0,Islington,735.0,65.64315668002433,0.0,High,Snowy,4709.0
5069.0,2024-01-03 20:00:00,London,January,14.86924563354232,27.0,12.787315507331089,61.6391486801037,3421.0,Fog,1033.6804491703042,9069.0,Unknown,967.0,92.43720064754268,0.0,Low,Damaged,7525.0
5070.0,2024-01-03 21:00:00,London,January,34.47547746402069,55.0,9.575270999218482,77.27601640900588,7272.0,Clear,997.9430759937862,9070.0,Kensington,930.0,89.29846174659941,1.0,Medium,Dry,5822.0
5073.0,2024-01-04 00:00:00,London,January,-4.779115315055904,73.0,3.5097359798160017,60.43630474602063,5117.0,Rain,1049.256890428392,9073.0,Islington,3166.0,71.68541470297701,0.0,Medium,Snowy,1422.0
5075.0,2024-01-04 02:00:00,London,January,23.274293753904686,69.0,1.4611158887992608,77.13166366924465,2838.0,Fog,964.0781407240678,9075.0,Southwark,2775.0,53.86452260494432,0.0,Low,Wet,8248.0
5076.0,2024-01-04 03:00:00,London,January,24.16028672163949,58.0,3.5162708845251,25.964152482599975,4175.0,Rain,1022.7309377029646,9076.0,Kensington,917.0,79.44052492512685,1.0,High,Wet,4827.0
5077.0,2024-01-04 04:00:00,London,January,25.85081386743783,39.0,0.1548562177782284,63.89636590741112,3656.0,Fog,1027.7760282483116,9077.0,Chelsea,1568.0,93.15587905339206,0.0,Medium,Dry,6585.0
5079.0,2024-01-04 06:00:00,London,January,9.338629141770904,28.0,10.883710736774198,43.645947739635616,8816.0,Storm,1001.1181116878131,9079.0,Southwark,3759.0,88.91435803313212,0.0,High,Snowy,4761.0
5080.0,2024-01-04 07:00:00,London,January,-0.3652376189948114,20.0,6.965180519044271,14.387851872735933,270.0,Clear,1001.0683984115328,9080.0,Camden,3214.0,86.47105598762047,0.0,Medium,Snowy,8601.0
5081.0,2024-01-04 08:00:00,London,January,29.52413703502374,45.0,2.748424889598589,27.79178894002711,4972.0,Rain,1035.7505573360395,9081.0,Kensington,1757.0,17.88311386835747,1.0,Medium,Snowy,6657.0
5082.0,2024-01-04 09:00:00,London,January,19.93192507310232,57.0,3.640249914363221,74.50866937651674,5663.0,Snow,1036.47362366119,9082.0,Kensington,1720.0,69.08924274699265,0.0,Medium,Dry,4372.0
5083.0,2024-01-04 10:00:00,London,January,8.235920994105967,57.0,2.31016845640313,11.687255981846889,803.0,Storm,952.568384305614,9083.0,Chelsea,1335.0,97.4701220916018,0.0,High,Wet,3095.0
5084.0,2024-01-04 11:00:00,London,January,-2.4576659885590546,80.0,6.750388222645876,50.59207161081572,7538.0,Clear,1017.0916784053492,9084.0,Chelsea,2024.0,86.64917090506353,0.0,High,Damaged,
5085.0,2024-01-04 12:00:00,London,January,7.439292868626488,63.0,7.666719087530738,47.43634183419226,7256.0,Snow,1010.1687349570782,9085.0,Kensington,61.0,15.65584225548914,1.0,Low,Snowy,8033.0
5086.0,2024-01-04 13:00:00,London,January,8.007332881069882,63.0,7.2044959831273845,9.659068216718918,9262.0,Snow,958.3337777361206,9086.0,Islington,1351.0,93.26681412110156,1.0,High,Wet,5580.0
5088.0,2024-01-04 15:00:00,London,January,20.50229885420853,81.0,1.1439494263208336,45.03852036122126,7988.0,Clear,994.537229384257,9088.0,Camden,4954.0,16.52281707994864,1.0,Low,Snowy,6454.0
5089.0,2024-01-04 16:00:00,London,January,30.48850970305306,25.0,2.0622218774700367,14.97428871907922,2011.0,Storm,1017.4257710127404,9089.0,Camden,4588.0,30.505526231976724,1.0,Medium,Wet,2714.0
5090.0,2024-01-04 17:00:00,London,January,13.888597006477973,36.0,3.172933414230364,41.37866930241201,6008.0,Rain,1038.2797795503116,9090.0,Kensington,2557.5,53.49148732086879,0.0,High,Wet,8033.0
5091.0,2024-01-04 18:00:00,London,January,-0.2162301624679319,70.0,2.008309184317125,77.77252076277999,3533.0,Rain,963.0121070863884,9091.0,Chelsea,2701.0,83.3702711143192,0.0,Low,Damaged,3092.0
5092.0,2024-01-04 19:00:00,London,January,23.5297914889198,57.0,7.031265086169577,41.37866930241201,6685.0,Storm,1035.5843143504735,9092.0,Camden,3259.0,34.040723717363754,0.0,Medium,Dry,7346.0
5093.0,2024-01-04 20:00:00,London,January,25.431401944675898,43.0,1.9975657131214644,14.952957183246074,8679.0,Fog,1022.4305629731156,9093.0,Southwark,2557.5,45.12269185287381,0.0,Medium,Snowy,3098.0
5094.0,2024-01-04 21:00:00,London,January,17.45108790277985,70.0,0.7438464339050153,36.39480574379557,8720.0,Fog,1033.959232195716,9094.0,Camden,1088.0,22.69704007157879,0.0,Low,Damaged,8304.0
5095.0,2024-01-04 22:00:00,London,January,25.83868719818244,29.0,2.5461382730644013,59.82122217120257,832.0,Snow,999.4835705173872,9095.0,Chelsea,4314.0,36.23961860721364,1.0,High,Wet,2364.0
5096.0,2024-01-04 23:00:00,London,January,14.75182385457563,91.0,19.538768853561585,22.52804881882011,5153.0,Clear,953.3484853537744,9096.0,Kensington,529.0,91.1863258928745,0.0,Low,Dry,6914.0
5097.0,2024-01-05 00:00:00,London,January,15.909313175279763,40.0,1.2801510193212475,1.590392695782432,4217.0,Fog,1017.0515843710632,9097.0,Camden,3089.0,71.27141487219042,1.0,Low,Snowy,1943.0
5098.0,2024-01-05 01:00:00,London,January,12.101640734341984,89.0,4.735794688947284,43.29765024263152,269.0,Rain,987.4532428420176,9098.0,Kensington,936.0,70.65316158811169,1.0,Low,Dry,5045.0
5099.0,2024-01-05 02:00:00,London,January,-3.983234930236193,76.0,2.836742226185258,76.5280454213846,9269.0,Storm,990.2415834362884,9099.0,Southwark,3704.0,32.48563446143123,0.0,Medium,Damaged,1189.0
5100.0,2024-01-05 03:00:00,London,January,-0.684342920267822,58.0,0.3683649289049013,31.302148432555647,8079.0,Clear,994.126220150638,9100.0,Camden,4682.0,55.34902266443379,2.0,Low,Snowy,9722.0
5101.0,2024-01-05 04:00:00,London,January,-3.74283257253063,52.0,3.345948395346832,33.61076433464803,7196.0,Storm,999.2909635781816,9101.0,Kensington,4677.0,89.8685343150224,1.0,High,Damaged,7885.0
5102.0,2024-01-05 05:00:00,London,January,20.456416450551217,60.0,6.056066914959851,77.51213736912304,339.0,Clear,1016.1934232565936,9102.0,Camden,4274.0,94.92819468949676,0.0,Medium,Wet,4363.0
5103.0,2024-01-05 06:00:00,London,January,7.574239243053068,37.0,3.5997147684490405,55.56860893013827,429.0,Rain,1022.6775676251874,9103.0,Camden,1244.0,14.822409952622492,0.0,Low,Dry,1548.0
5104.0,2024-01-05 07:00:00,London,January,15.342827646588113,75.0,10.28276990790253,57.53375382737001,9620.0,Rain,1027.6842286361623,9104.0,Chelsea,3619.0,57.714565304264354,0.0,Low,Damaged,3363.0
5105.0,2024-01-05 08:00:00,London,January,31.30265895704372,76.0,1.704971344678457,45.01616042968541,6936.0,Clear,1017.1606191101472,9105.0,Chelsea,2670.0,49.58378577727378,2.0,High,Snowy,3868.0
5106.0,2024-01-05 09:00:00,London,January,4.971689165954999,95.0,0.450986805004373,77.96873686905933,2008.0,Fog,1030.3479419920743,9106.0,Islington,121.0,76.45631386449878,1.0,Medium,Dry,4139.0
5107.0,2024-01-05 10:00:00,London,January,11.415316921425188,67.0,13.78874580857829,55.10931875404449,8307.0,Clear,962.21492078906,9107.0,Chelsea,2528.0,37.16153571320861,1.0,High,Snowy,6081.0
5108.0,2024-01-05 11:00:00,London,January,25.222045541721947,61.0,2.3756545528065125,71.60262012841356,2233.0,Rain,1033.681766619784,9108.0,Chelsea,4708.0,65.85197789774796,0.0,High,Snowy,779.0
5110.0,2024-01-05 13:00:00,London,January,-1.9208036068482803,93.0,7.851161144329294,58.80926598723168,3969.0,Snow,1002.877667576398,9110.0,Islington,2931.0,84.06586095837555,1.0,High,Snowy,4451.0
5111.0,2024-01-05 14:00:00,London,January,6.590058116550722,71.0,1.9601315521817293,23.23287377137972,6252.0,Storm,993.3779400494886,9111.0,Camden,505.0,31.482735853530084,0.0,Medium,Snowy,3090.0
5112.0,2024-01-05 15:00:00,London,January,1.4488514901601768,61.0,6.2968028424749,24.27829584110552,827.0,Rain,997.5717204408204,9112.0,Camden,3262.0,38.25333478399365,0.0,Medium,Dry,8450.0
5113.0,2024-01-05 16:00:00,London,January,32.18790609370292,51.0,0.7275505438246312,62.63877196608234,2616.0,Storm,978.5427685124472,9113.0,Camden,3772.0,44.04186454648771,2.0,Low,Damaged,186.0
5114.0,2024-01-05 17:00:00,London,January,27.32481518257668,100.0,1.721570751487098,23.736503133591967,7454.0,Fog,966.9950910799672,9114.0,Chelsea,3229.0,28.59542337070468,0.0,High,Damaged,8833.0
5115.0,2024-01-05 18:00:00,London,January,20.33615026041694,44.0,0.7815771501756118,45.02160566412253,128.0,Fog,960.4894733043272,9115.0,Kensington,496.0,82.80082213656159,0.0,Medium,Damaged,1087.0
5116.0,2024-01-05 19:00:00,London,January,29.858423607508712,94.0,8.33614447155109,19.94818487253616,1631.0,Clear,995.1398839068067,9116.0,Kensington,752.0,16.180699562348888,0.0,Low,Snowy,3174.0
5118.0,2024-01-05 21:00:00,London,January,2.4628023554414336,76.0,3.401245425468378,8.8401080982152,7889.0,Storm,974.498847254794,9118.0,Southwark,1471.0,93.75333736890934,0.0,Medium,,5781.0
5119.0,2024-01-05 22:00:00,London,January,30.702359939599116,71.0,14.349764006877503,66.35573118093316,2212.0,Rain,963.3615885626164,9119.0,Camden,1138.0,84.46260829634164,2.0,Low,,
5120.0,2024-01-05 23:00:00,London,January,16.573689676626028,50.0,3.751469009547002,48.21838404060814,9227.0,Clear,960.912123157529,9120.0,Chelsea,1108.0,95.69311866991346,1.0,High,Damaged,3815.0
5121.0,2024-01-06 00:00:00,London,January,27.2976062065625,83.0,3.88296126474518,14.952762786166184,1535.0,Clear,1038.246114784775,9121.0,Southwark,2453.0,78.50278375174386,0.0,Low,Wet,7732.0
5122.0,2024-01-06 01:00:00,London,January,30.843651996939727,90.0,3.090509942435648,43.36283084048945,5795.0,Storm,1017.4025953008684,9122.0,Camden,1392.0,60.63238950912506,0.0,Medium,Wet,1639.0
5123.0,2024-01-06 02:00:00,London,January,7.720138998874555,52.0,1.9718109467700988,22.59990694778724,2670.0,Snow,1042.3759111868917,9123.0,Islington,3807.0,74.94594488423134,4.0,Low,Snowy,1056.0
5125.0,2024-01-06 04:00:00,London,January,4.117406501677667,100.0,4.616671552008506,28.122243327750425,9070.0,Storm,1034.3951024033847,9125.0,Southwark,3412.0,71.68815831583174,1.0,Medium,Dry,6833.0
5126.0,2024-01-06 05:00:00,London,January,12.084311545050252,66.0,21.340480713394044,5.065539757785675,2723.0,Storm,1005.529858926964,9126.0,Kensington,3812.0,13.782421901601024,2.0,High,Snowy,3484.0
5127.0,2024-01-06 06:00:00,London,January,14.86924563354232,52.0,13.884153278113518,78.87693475211339,5343.0,Fog,996.2630050675224,9127.0,Chelsea,936.0,89.88852901167385,1.0,Low,Dry,5724.0
5128.0,2024-01-06 07:00:00,London,January,14.86924563354232,54.0,9.908053009878126,2.522770250497928,7309.0,Clear,1002.8477401003396,9128.0,Kensington,552.0,55.34902266443379,0.0,Low,Snowy,451.0
5130.0,2024-01-06 09:00:00,London,January,15.429892103102633,37.0,3.15414169881827,29.698211820594445,1278.0,Snow,1015.7972390993792,9130.0,Chelsea,2715.0,71.16667755805928,0.0,Medium,Snowy,6271.0
5131.0,2024-01-06 10:00:00,London,January,11.69644012595116,91.0,5.3566054305122535,51.68082327573592,3828.0,Rain,1039.717490167068,9131.0,Chelsea,2550.0,70.1329378145858,2.0,High,Wet,6935.0
5132.0,2024-01-06 11:00:00,London,January,3.884312418829211,49.0,11.272152936740325,28.4998602470067,1890.0,Snow,1028.2353446487791,9132.0,Chelsea,1706.0,54.82734979135697,2.0,Medium,Dry,2954.0
5133.0,2024-01-06 12:00:00,London,January,-0.2053853066526878,63.0,2.4957268958571897,53.9000517007087,547.0,Clear,996.2000010737286,9133.0,Chelsea,2175.0,12.252127671831404,0.0,Medium,Snowy,4343.0
5135.0,2024-01-06 14:00:00,London,January,32.71638815650077,29.0,2.687440155819022,55.24421123197158,3355.0,Snow,1048.542309411811,9135.0,Chelsea,3205.0,69.3347986528197,2.0,Low,Wet,8227.0
5136.0,2024-01-06 15:00:00,London,January,7.928117280830209,71.0,4.595005324969715,9.116958508652182,7174.0,Clear,999.31006097302,9136.0,Southwark,3905.0,57.66561258016753,1.0,Medium,Snowy,207.0
5137.0,2024-01-06 16:00:00,London,January,15.751624869734645,60.0,6.186005900631432,52.55145877237477,9406.0,Snow,1036.463984131278,9137.0,Southwark,894.0,14.163075985249948,0.0,Low,Dry,840.0
5139.0,2024-01-06 18:00:00,London,January,9.54518409517176,85.0,1.4026470627906105,2.3041096455466814,7637.0,Rain,956.6655591746674,9139.0,Chelsea,1950.0,86.43127735580597,0.0,High,Damaged,5242.0
5140.0,2024-01-06 19:00:00,London,January,33.87128330883843,77.0,6.854684036600084,33.18645375111632,3577.0,Snow,952.2389408928778,9140.0,Chelsea,858.0,90.1421684379398,2.0,Medium,Dry,8875.0
5141.0,2024-01-06 20:00:00,London,January,33.497891797684446,55.0,3.678348790261332,34.68344822430409,349.0,Fog,1027.3162997347622,9141.0,Camden,1800.0,72.72889922338331,1.0,High,Snowy,1889.0
5142.0,2024-01-06 21:00:00,London,January,5.071291833014566,52.0,1.563680879434859,37.37393066819572,2436.0,Snow,957.9779111443236,9142.0,Camden,2557.5,69.63798418647278,0.0,High,Wet,8728.0
5143.0,2024-01-06 22:00:00,London,January,14.88994023569542,66.0,7.494110048151904,41.37866930241201,4013.0,Snow,951.705054606418,9143.0,Kensington,2062.0,79.21959687894346,1.0,High,Damaged,7739.0
5144.0,2024-01-06 23:00:00,London,January,7.035132392670786,32.0,4.017291653990686,24.70750473139673,4737.0,Snow,964.741877335526,9144.0,Islington,3472.0,22.00725300362631,0.0,High,Damaged,
5146.0,2024-01-07 01:00:00,London,January,-3.524522105818688,87.0,1.9496894233014848,4.844180499300848,3909.0,Storm,996.4700681897456,9146.0,Southwark,511.0,53.71618048727177,0.0,Medium,Damaged,429.0
5147.0,2024-01-07 02:00:00,London,January,19.382573359195877,61.0,3.281896903504953,54.94569727938368,9155.0,Rain,956.5403284716116,9147.0,Southwark,1218.0,50.592039567787786,1.0,Low,Wet,1214.0
5148.0,2024-01-07 03:00:00,London,January,15.10716092915446,38.0,4.803228275628031,45.42608731196672,3745.0,Clear,999.8982233550925,9148.0,Southwark,1121.0,26.59247427599987,1.0,High,Wet,5695.0
5149.0,2024-01-07 04:00:00,London,January,-2.940849950000426,38.0,2.595219963428664,27.954009015503047,9162.0,Rain,974.80614610446,9149.0,Islington,3666.0,71.04330174062105,1.0,Medium,Snowy,2976.0
5150.0,2024-01-07 05:00:00,London,January,6.145858569464458,60.0,1.1055564628063197,56.415118313388376,9765.0,Rain,977.4371495097622,9150.0,Southwark,2870.0,76.6977466668349,0.0,Medium,Wet,7441.0
